,Libelle,Date et heure de comptage,Débit horaire,Taux d'occupation,date,vacances,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,VISIBILITY_AVG_KM,WINDTEMP_MAX_C,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,est_ferie,year_2021,year_2022,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,wday_Monday,wday_Tuesday,wday_Wednesday,wday_Thursday,wday_Friday,wday_Saturday,wday_Sunday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
5738,AV_Champs_Elysees,2022-07-13 06:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5739,AV_Champs_Elysees,2022-07-13 07:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5740,AV_Champs_Elysees,2022-07-13 08:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5741,AV_Champs_Elysees,2022-07-13 09:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5742,AV_Champs_Elysees,2022-07-13 10:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5743,AV_Champs_Elysees,2022-07-13 11:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5744,AV_Champs_Elysees,2022-07-13 12:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5745,AV_Champs_Elysees,2022-07-13 13:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5746,AV_Champs_Elysees,2022-07-13 14:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5747,AV_Champs_Elysees,2022-07-13 15:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5748,AV_Champs_Elysees,2022-07-13 16:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5749,AV_Champs_Elysees,2022-07-13 17:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5750,AV_Champs_Elysees,2022-07-13 18:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5751,AV_Champs_Elysees,2022-07-13 19:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5752,AV_Champs_Elysees,2022-07-13 20:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5753,AV_Champs_Elysees,2022-07-13 21:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5754,AV_Champs_Elysees,2022-07-13 22:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5755,AV_Champs_Elysees,2022-07-13 23:00:00+00:00,,,2022-07-13,1,40.0,22.0,12.0,22.0,38.0,35.0,0.0,10.0,22.0,0.0,8.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5756,AV_Champs_Elysees,2022-07-14 00:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5757,AV_Champs_Elysees,2022-07-14 01:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5758,AV_Champs_Elysees,2022-07-14 02:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5759,AV_Champs_Elysees,2022-07-14 03:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5760,AV_Champs_Elysees,2022-07-14 04:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5761,AV_Champs_Elysees,2022-07-14 05:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5762,AV_Champs_Elysees,2022-07-14 06:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5763,AV_Champs_Elysees,2022-07-14 07:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5764,AV_Champs_Elysees,2022-07-14 08:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5765,AV_Champs_Elysees,2022-07-14 09:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5766,AV_Champs_Elysees,2022-07-14 10:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5767,AV_Champs_Elysees,2022-07-14 11:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5768,AV_Champs_Elysees,2022-07-14 12:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5769,AV_Champs_Elysees,2022-07-14 13:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5770,AV_Champs_Elysees,2022-07-14 14:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5771,AV_Champs_Elysees,2022-07-14 15:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5772,AV_Champs_Elysees,2022-07-14 16:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5773,AV_Champs_Elysees,2022-07-14 17:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5774,AV_Champs_Elysees,2022-07-14 18:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5775,AV_Champs_Elysees,2022-07-14 19:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5776,AV_Champs_Elysees,2022-07-14 20:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5777,AV_Champs_Elysees,2022-07-14 21:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5778,AV_Champs_Elysees,2022-07-14 22:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5779,AV_Champs_Elysees,2022-07-14 23:00:00+00:00,,,2022-07-14,1,33.0,21.0,18.0,21.0,32.0,31.0,0.0,10.0,21.0,0.0,7.0,14.5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5780,AV_Champs_Elysees,2022-07-15 00:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5781,AV_Champs_Elysees,2022-07-15 01:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5782,AV_Champs_Elysees,2022-07-15 02:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5783,AV_Champs_Elysees,2022-07-15 03:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5784,AV_Champs_Elysees,2022-07-15 04:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5785,AV_Champs_Elysees,2022-07-15 05:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5786,AV_Champs_Elysees,2022-07-15 06:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5787,AV_Champs_Elysees,2022-07-15 07:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5788,AV_Champs_Elysees,2022-07-15 08:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5789,AV_Champs_Elysees,2022-07-15 09:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5790,AV_Champs_Elysees,2022-07-15 10:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5791,AV_Champs_Elysees,2022-07-15 11:00:00+00:00,,,2022-07-15,1,30.0,15.0,12.0,15.0,27.0,29.0,0.0,10.0,15.0,0.0,6.0,14.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
